SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
17-2071	Communicating and interacting	54.872371074	178580	Architecture and engineering	93010	3	Electrical Engineers	4	1
17-2071	Coordinating, developing, managing, and advising	51.733044856	178580	Architecture and engineering	93010	2	Electrical Engineers	4	1
17-2071	Information and data processing	71.162895534	178580	Architecture and engineering	93010	1	Electrical Engineers	4	1
17-2071	Information input	67.656952252	178580	Architecture and engineering	93010	0	Electrical Engineers	4	1
17-2071	Performing complex and technical activities	61.093215519	178580	Architecture and engineering	93010	0	Electrical Engineers	4	1
17-2071	Performing physical and manual work	37.85982391	178580	Architecture and engineering	93010	1	Electrical Engineers	4	1
17-2071	Reasoning and decision making	70.164329145	178580	Architecture and engineering	93010	2	Electrical Engineers	4	1
17-2072	Administering	42.091239787	135390	Architecture and engineering	98270	2	Electronics Engineers, Except Computer	4	1
17-2072	Communicating and interacting	53.186331449	135390	Architecture and engineering	98270	3	Electronics Engineers, Except Computer	4	1
17-2072	Coordinating, developing, managing, and advising	48.717141218	135390	Architecture and engineering	98270	3	Electronics Engineers, Except Computer	4	1
17-2072	Information and data processing	69.927419245	135390	Architecture and engineering	98270	1	Electronics Engineers, Except Computer	4	1
17-2072	Information input	68.53442056	135390	Architecture and engineering	98270	0	Electronics Engineers, Except Computer	4	1
17-2072	Performing complex and technical activities	62.829130828	135390	Architecture and engineering	98270	0	Electronics Engineers, Except Computer	4	1
17-2072	Performing physical and manual work	36.613745032	135390	Architecture and engineering	98270	1	Electronics Engineers, Except Computer	4	1
17-2072	Reasoning and decision making	73.016894359	135390	Architecture and engineering	98270	1	Electronics Engineers, Except Computer	4	1
17-2081	Administering	61.757753947	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2081	Communicating and interacting	66.99156211	52600	Architecture and engineering	84560	1	Environmental Engineers	5	1
17-2081	Coordinating, developing, managing, and advising	71.576273326	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2081	Information and data processing	79.453624754	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2081	Information input	72.235001745	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2081	Performing complex and technical activities	56.790014885	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2081	Performing physical and manual work	36.76962429	52600	Architecture and engineering	84560	1	Environmental Engineers	5	1
17-2081	Reasoning and decision making	79.119080712	52600	Architecture and engineering	84560	0	Environmental Engineers	5	1
17-2111	Administering	52.663927715	24900	Architecture and engineering	84600	1	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Communicating and interacting	62.699110122	24900	Architecture and engineering	84600	1	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Coordinating, developing, managing, and advising	63.727576224	24900	Architecture and engineering	84600	1	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Information and data processing	75.004190188	24900	Architecture and engineering	84600	0	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Information input	71.864269488	24900	Architecture and engineering	84600	0	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Performing complex and technical activities	51.260295208	24900	Architecture and engineering	84600	0	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Performing physical and manual work	34.502354494	24900	Architecture and engineering	84600	1	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2111	Reasoning and decision making	70.083315568	24900	Architecture and engineering	84600	2	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	4	1
17-2112	Administering	47.584914554	247570	Architecture and engineering	83470	2	Industrial Engineers	5	1
17-2112	Communicating and interacting	58.663833619	247570	Architecture and engineering	83470	3	Industrial Engineers	5	1
17-2112	Coordinating, developing, managing, and advising	61.945175317	247570	Architecture and engineering	83470	2	Industrial Engineers	5	1
17-2112	Information and data processing	69.12720415	247570	Architecture and engineering	83470	2	Industrial Engineers	5	1
17-2112	Information input	68.604234525	247570	Architecture and engineering	83470	1	Industrial Engineers	5	1
17-2112	Performing complex and technical activities	52.927745425	247570	Architecture and engineering	83470	0	Industrial Engineers	5	1
17-2112	Performing physical and manual work	36.727450031	247570	Architecture and engineering	83470	1	Industrial Engineers	5	1
17-2112	Reasoning and decision making	72.600903108	247570	Architecture and engineering	83470	2	Industrial Engineers	5	1
17-2121	Administering	43.831562425	7600	Architecture and engineering	93110	2	Marine Engineers and Naval Architects	4	1
17-2121	Communicating and interacting	55.648575934	7600	Architecture and engineering	93110	2	Marine Engineers and Naval Architects	4	1
17-2121	Coordinating, developing, managing, and advising	55.49400594	7600	Architecture and engineering	93110	2	Marine Engineers and Naval Architects	4	1
17-2121	Information and data processing	70.049718955	7600	Architecture and engineering	93110	1	Marine Engineers and Naval Architects	4	1
17-2121	Information input	67.865177239	7600	Architecture and engineering	93110	0	Marine Engineers and Naval Architects	4	1
17-2121	Performing complex and technical activities	57.674880542	7600	Architecture and engineering	93110	0	Marine Engineers and Naval Architects	4	1
17-2121	Performing physical and manual work	40.897246881	7600	Architecture and engineering	93110	0	Marine Engineers and Naval Architects	4	1
17-2121	Reasoning and decision making	70.612977431	7600	Architecture and engineering	93110	2	Marine Engineers and Naval Architects	4	1
17-2131	Administering	50.481281338	27040	Architecture and engineering	91310	1	Materials Engineers	4	1
17-2131	Communicating and interacting	54.196273239	27040	Architecture and engineering	91310	3	Materials Engineers	4	1
17-2131	Coordinating, developing, managing, and advising	60.689317014	27040	Architecture and engineering	91310	1	Materials Engineers	4	1
17-2131	Information and data processing	76.133225821	27040	Architecture and engineering	91310	0	Materials Engineers	4	1
17-2131	Information input	79.608505306	27040	Architecture and engineering	91310	0	Materials Engineers	4	1
17-2131	Performing complex and technical activities	57.748780414	27040	Architecture and engineering	91310	0	Materials Engineers	4	1
17-2131	Performing physical and manual work	41.055082977	27040	Architecture and engineering	91310	0	Materials Engineers	4	1
17-2131	Reasoning and decision making	75.858051376	27040	Architecture and engineering	91310	0	Materials Engineers	4	1
17-2141	Administering	45.407426975	278340	Architecture and engineering	83590	2	Mechanical Engineers	4	1
17-2141	Communicating and interacting	54.448916694	278340	Architecture and engineering	83590	3	Mechanical Engineers	4	1
17-2141	Coordinating, developing, managing, and advising	61.963491197	278340	Architecture and engineering	83590	1	Mechanical Engineers	4	1
17-2141	Information and data processing	71.044033114	278340	Architecture and engineering	83590	1	Mechanical Engineers	4	1
17-2141	Information input	66.6746698	278340	Architecture and engineering	83590	1	Mechanical Engineers	4	1
17-2141	Performing complex and technical activities	60.435460906	278340	Architecture and engineering	83590	0	Mechanical Engineers	4	1
17-2141	Performing physical and manual work	37.820603953	278340	Architecture and engineering	83590	1	Mechanical Engineers	4	1
17-2141	Reasoning and decision making	73.019894661	278340	Architecture and engineering	83590	1	Mechanical Engineers	4	1
17-2151	Administering	53.930009154	8000	Architecture and engineering	94040	1	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Communicating and interacting	58.026426176	8000	Architecture and engineering	94040	2	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Coordinating, developing, managing, and advising	58.223724362	8000	Architecture and engineering	94040	2	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Information and data processing	74.081466024	8000	Architecture and engineering	94040	0	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Information input	73.526736433	8000	Architecture and engineering	94040	0	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Performing complex and technical activities	52.999137245	8000	Architecture and engineering	94040	0	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Performing physical and manual work	36.349370035	8000	Architecture and engineering	94040	1	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2151	Reasoning and decision making	73.813794269	8000	Architecture and engineering	94040	1	Mining and Geological Engineers, Including Mining Safety Engineers	4	1
17-2161	Administering	54.134561111	16880	Architecture and engineering	102950	1	Nuclear Engineers	4	1
17-2161	Communicating and interacting	61.328567479	16880	Architecture and engineering	102950	1	Nuclear Engineers	4	1
17-2161	Coordinating, developing, managing, and advising	66.839297625	16880	Architecture and engineering	102950	0	Nuclear Engineers	4	1
17-2161	Information and data processing	77.724159377	16880	Architecture and engineering	102950	0	Nuclear Engineers	4	1
17-2161	Information input	73.642991581	16880	Architecture and engineering	102950	0	Nuclear Engineers	4	1
17-2161	Performing complex and technical activities	59.858631739	16880	Architecture and engineering	102950	0	Nuclear Engineers	4	1
