SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
31-1011	Health services	35.188771645	820630	Healthcare support	21920	0	Home Health Aides	2	1
31-1011	Law and public safety	35.749572591	820630	Healthcare support	21920	2	Home Health Aides	2	1
31-1011	Manufacturing, production, and transportation	23.119304833	820630	Healthcare support	21920	3	Home Health Aides	2	1
31-1011	Mathematics and science	27.370729462	820630	Healthcare support	21920	1	Home Health Aides	2	1
31-1013	Arts and humanities	25.2876332	69550	Healthcare support	26190	0	Psychiatric Aides	2	1
31-1013	Business and management	29.683054578	69550	Healthcare support	26190	2	Psychiatric Aides	2	1
31-1013	Communications	29.895990309	69550	Healthcare support	26190	1	Psychiatric Aides	2	1
31-1013	Education and training	48.466483024	69550	Healthcare support	26190	1	Psychiatric Aides	2	1
31-1013	Engineering and technology	17.258022372	69550	Healthcare support	26190	3	Psychiatric Aides	2	1
31-1013	Health services	47.745271892	69550	Healthcare support	26190	0	Psychiatric Aides	2	1
31-1013	Law and public safety	38.082517753	69550	Healthcare support	26190	1	Psychiatric Aides	2	1
31-1013	Manufacturing, production, and transportation	17.487464206	69550	Healthcare support	26190	3	Psychiatric Aides	2	1
31-1013	Mathematics and science	28.623939145	69550	Healthcare support	26190	1	Psychiatric Aides	2	1
31-1014	Arts and humanities	30.209870334	1420570	Healthcare support	25710	0	Nursing Assistants	2	1
31-1014	Business and management	40.313026886	1420570	Healthcare support	25710	1	Nursing Assistants	2	1
31-1014	Communications	29.913386134	1420570	Healthcare support	25710	1	Nursing Assistants	2	1
31-1014	Education and training	51.553300324	1420570	Healthcare support	25710	0	Nursing Assistants	2	1
31-1014	Engineering and technology	22.208177013	1420570	Healthcare support	25710	3	Nursing Assistants	2	1
31-1014	Health services	50.491641696	1420570	Healthcare support	25710	0	Nursing Assistants	2	1
31-1014	Law and public safety	38.313886542	1420570	Healthcare support	25710	1	Nursing Assistants	2	1
31-1014	Manufacturing, production, and transportation	32.923303901	1420570	Healthcare support	25710	1	Nursing Assistants	2	1
31-1014	Mathematics and science	30.840003558	1420570	Healthcare support	25710	0	Nursing Assistants	2	1
31-2011	Arts and humanities	33.774800873	35460	Healthcare support	57870	0	Occupational Therapy Assistants	3	1
31-2011	Business and management	41.40024398	35460	Healthcare support	57870	2	Occupational Therapy Assistants	3	1
31-2011	Communications	24.842223604	35460	Healthcare support	57870	3	Occupational Therapy Assistants	3	1
31-2011	Education and training	70.038154137	35460	Healthcare support	57870	0	Occupational Therapy Assistants	3	1
31-2011	Engineering and technology	23.114650918	35460	Healthcare support	57870	3	Occupational Therapy Assistants	3	1
31-2011	Health services	64.711011824	35460	Healthcare support	57870	0	Occupational Therapy Assistants	3	1
31-2011	Law and public safety	39.755555799	35460	Healthcare support	57870	2	Occupational Therapy Assistants	3	1
31-2011	Manufacturing, production, and transportation	24.694876574	35460	Healthcare support	57870	2	Occupational Therapy Assistants	3	1
31-2011	Mathematics and science	39.070715004	35460	Healthcare support	57870	0	Occupational Therapy Assistants	3	1
31-2012	Arts and humanities	29.627249093	7570	Healthcare support	27800	1	Occupational Therapy Aides	3	1
31-2012	Business and management	32.9644026	7570	Healthcare support	27800	3	Occupational Therapy Aides	3	1
31-2012	Communications	25.16807879	7570	Healthcare support	27800	3	Occupational Therapy Aides	3	1
31-2012	Education and training	51.297451342	7570	Healthcare support	27800	2	Occupational Therapy Aides	3	1
31-2012	Engineering and technology	19.498523228	7570	Healthcare support	27800	3	Occupational Therapy Aides	3	1
31-2012	Health services	51.940773276	7570	Healthcare support	27800	0	Occupational Therapy Aides	3	1
31-2012	Law and public safety	43.079088558	7570	Healthcare support	27800	1	Occupational Therapy Aides	3	1
31-2012	Manufacturing, production, and transportation	15.157697147	7570	Healthcare support	27800	3	Occupational Therapy Aides	3	1
31-2012	Mathematics and science	30.738790012	7570	Healthcare support	27800	2	Occupational Therapy Aides	3	1
31-2021	Arts and humanities	27.87788755	81230	Healthcare support	55170	1	Physical Therapist Assistants	3	1
31-2021	Business and management	42.10292271	81230	Healthcare support	55170	2	Physical Therapist Assistants	3	1
31-2021	Communications	30.35734947	81230	Healthcare support	55170	2	Physical Therapist Assistants	3	1
31-2021	Education and training	57.527632618	81230	Healthcare support	55170	1	Physical Therapist Assistants	3	1
31-2021	Engineering and technology	27.908035488	81230	Healthcare support	55170	2	Physical Therapist Assistants	3	1
31-2021	Health services	56.718145298	81230	Healthcare support	55170	0	Physical Therapist Assistants	3	1
31-2021	Law and public safety	42.897499591	81230	Healthcare support	55170	1	Physical Therapist Assistants	3	1
31-2021	Manufacturing, production, and transportation	18.980760352	81230	Healthcare support	55170	3	Physical Therapist Assistants	3	1
31-2021	Mathematics and science	42.909816238	81230	Healthcare support	55170	0	Physical Therapist Assistants	3	1
31-2022	Arts and humanities	30.196659247	50540	Healthcare support	25120	0	Physical Therapist Aides	2	1
31-2022	Business and management	40.762230201	50540	Healthcare support	25120	1	Physical Therapist Aides	2	1
31-2022	Communications	34.023074152	50540	Healthcare support	25120	0	Physical Therapist Aides	2	1
31-2022	Education and training	62.01958142	50540	Healthcare support	25120	0	Physical Therapist Aides	2	1
31-2022	Engineering and technology	25.533015691	50540	Healthcare support	25120	2	Physical Therapist Aides	2	1
31-2022	Health services	59.959904418	50540	Healthcare support	25120	0	Physical Therapist Aides	2	1
31-2022	Law and public safety	39.778242544	50540	Healthcare support	25120	1	Physical Therapist Aides	2	1
31-2022	Manufacturing, production, and transportation	18.875510384	50540	Healthcare support	25120	3	Physical Therapist Aides	2	1
31-2022	Mathematics and science	34.688796994	50540	Healthcare support	25120	0	Physical Therapist Aides	2	1
31-9011	Arts and humanities	23.241517985	92090	Healthcare support	38040	2	Massage Therapists	3	1
31-9011	Business and management	47.623117437	92090	Healthcare support	38040	1	Massage Therapists	3	1
31-9011	Communications	23.552132136	92090	Healthcare support	38040	3	Massage Therapists	3	1
31-9011	Education and training	46.703318762	92090	Healthcare support	38040	2	Massage Therapists	3	1
31-9011	Engineering and technology	15.243135626	92090	Healthcare support	38040	3	Massage Therapists	3	1
31-9011	Health services	40.304108949	92090	Healthcare support	38040	0	Massage Therapists	3	1
31-9011	Law and public safety	32.901133493	92090	Healthcare support	38040	2	Massage Therapists	3	1
31-9011	Manufacturing, production, and transportation	12.077963433	92090	Healthcare support	38040	3	Massage Therapists	3	1
31-9011	Mathematics and science	30.838242552	92090	Healthcare support	38040	2	Massage Therapists	3	1
31-9091	Arts and humanities	25.070794206	323110	Healthcare support	35980	1	Dental Assistants	3	1
31-9091	Business and management	43.715802205	323110	Healthcare support	35980	1	Dental Assistants	3	1
31-9091	Communications	30.695773457	323110	Healthcare support	35980	2	Dental Assistants	3	1
31-9091	Education and training	56.878816699	323110	Healthcare support	35980	1	Dental Assistants	3	1
31-9091	Engineering and technology	27.83177449	323110	Healthcare support	35980	2	Dental Assistants	3	1
31-9091	Health services	55.715519451	323110	Healthcare support	35980	0	Dental Assistants	3	1
31-9091	Law and public safety	40.354056841	323110	Healthcare support	35980	1	Dental Assistants	3	1
31-9091	Manufacturing, production, and transportation	18.439047311	323110	Healthcare support	35980	3	Dental Assistants	3	1
31-9091	Mathematics and science	33.00142632	323110	Healthcare support	35980	1	Dental Assistants	3	1
31-9092	Arts and humanities	27.214549334	601240	Healthcare support	30590	1	Medical Assistants	3	1
31-9092	Business and management	47.972656648	601240	Healthcare support	30590	1	Medical Assistants	3	1
31-9092	Communications	28.897218379	601240	Healthcare support	30590	2	Medical Assistants	3	1
31-9092	Education and training	50.453939635	601240	Healthcare support	30590	2	Medical Assistants	3	1
31-9092	Engineering and technology	22.316428544	601240	Healthcare support	30590	3	Medical Assistants	3	1
31-9092	Health services	54.521726893	601240	Healthcare support	30590	0	Medical Assistants	3	1
31-9092	Law and public safety	41.847368012	601240	Healthcare support	30590	1	Medical Assistants	3	1
31-9092	Manufacturing, production, and transportation	23.787637602	601240	Healthcare support	30590	2	Medical Assistants	3	1
31-9092	Mathematics and science	37.521099324	601240	Healthcare support	30590	1	Medical Assistants	3	1
31-9093	Arts and humanities	25.902701273	50330	Healthcare support	33330	0	Medical Equipment Preparers	2	1
31-9093	Business and management	41.971284364	50330	Healthcare support	33330	1	Medical Equipment Preparers	2	1
31-9093	Communications	35.564484867	50330	Healthcare support	33330	0	Medical Equipment Preparers	2	1
31-9093	Education and training	41.581246418	50330	Healthcare support	33330	2	Medical Equipment Preparers	2	1
31-9093	Engineering and technology	33.811652341	50330	Healthcare support	33330	2	Medical Equipment Preparers	2	1
31-9093	Health services	31.497687133	50330	Healthcare support	33330	0	Medical Equipment Preparers	2	1
31-9093	Law and public safety	41.108851814	50330	Healthcare support	33330	1	Medical Equipment Preparers	2	1
31-9093	Manufacturing, production, and transportation	29.828905955	50330	Healthcare support	33330	1	Medical Equipment Preparers	2	1
31-9093	Mathematics and science	33.666865724	50330	Healthcare support	33330	0	Medical Equipment Preparers	2	1
31-9094	Arts and humanities	23.320187127	57830	Healthcare support	34890	2	Medical Transcriptionists	3	1
31-9094	Business and management	30.754307814	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Communications	20.378284568	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Education and training	33.541446704	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Engineering and technology	18.902331639	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Health services	40.31983849	57830	Healthcare support	34890	0	Medical Transcriptionists	3	1
31-9094	Law and public safety	29.937770033	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Manufacturing, production, and transportation	10.253545419	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9094	Mathematics and science	17.850863643	57830	Healthcare support	34890	3	Medical Transcriptionists	3	1
31-9095	Arts and humanities	17.201000216	38040	Healthcare support	24450	2	Pharmacy Aides	2	1
31-9095	Business and management	42.869447123	38040	Healthcare support	24450	1	Pharmacy Aides	2	1
31-9095	Communications	29.718581776	38040	Healthcare support	24450	1	Pharmacy Aides	2	1
31-9095	Education and training	34.226138318	38040	Healthcare support	24450	3	Pharmacy Aides	2	1
31-9095	Engineering and technology	20.366354689	38040	Healthcare support	24450	3	Pharmacy Aides	2	1
31-9095	Health services	35.445092434	38040	Healthcare support	24450	0	Pharmacy Aides	2	1
